paperID;studyID;publicationYear;rct;effectID;nFemale;nMale;nGenderReported;journal;doiPublication;locationWhereConducted;latitudeUniversity;country;h5indexGSJournalMarch2016;citationsGSMarch2016;firstDatabaseHit;direction;focalVariable;useMA;reportedOverallN;focalGroupComparison;linkToBivariateCorrelations;F;logRegB;b;t;r;chiSq;beta;waldchisq;df1;df2;nWarm;nCold;nControl;nInt2;nInt3;nInt4;nInt5;mWarm;mCold;mControl;sdWarm;sdCold;sdControl;nItems;sampleType;pReported;design;activePassiveControl;dReported;etaSq;published;effectTypeNeitherCompensatoryPrimingBoth;physicalTemperatureManipulation;physicalTemperatureManipulationElisa;physicalTemperatureManipulationBill;physicalTemperatureManipulationBastien;visualVerbalTemperaturePrime;visualVerbalTemperaturePrimeElisa;visualVerbalTemperaturePrimeBill;visualVerbalTemperaturePrimeBastien;outsideTemperature;outsideTemperatureElisa;outsideTemperatureBill;outsideTemperatureBastien;temperatureEstimate;temperatureEstimateElisa;temperatureEstimateBill;temperatureEstimateBastien;subjectiveWarmthJudgment;subjectiveWarmthJudgmentElisa;subjectiveWarmthJudgmentBill;subjectiveWarmthJudgmentBastien;coreTemperatureMeasurement;coreTemperatureMeasurementElisa;coreTemperatureMeasurementBill;coreTemperatureMeasurementBastien;skinTemperatureMeasurement;skinTemperatureMeasurementElisa;skinTemperatureMeasurementBill;skinTemperatureMeasurementBastien;skinLocation;moderatedEffect;moderatedEffectElisa;designFeaturesPrimingCompensatoryElisa;designFeaturesPrimingCompensatoryBill;designFeaturesPrimingCompensatoryBastien;categoryEmotion;categoryEmotionElisa;categoryEmotionBill;categoryEmotionBastien;categoryInterpersonal;categoryInterpersonalElisa;categoryInterpersonalBill;categoryInterpersonalBastien;categoryPersonPerception;categoryPersonPerceptionElisa;categoryPersonPerceptionBill;categoryPersonPerceptionBastien;categoryGroupProcesses;categoryGroupProcessesElisa;categoryGroupProcessesBill;categoryGroupProcessesBastien;categoryRobotics;categoryRoboticsElisa;categoryRoboticsBill;categoryRoboticsBastien;categoryMoralJudgment;categoryMoralJudgmentElisa;categoryMoralJudgmentBill;categoryMoralJudgmentBastien;categorySelfRegulation;categorySelfRegulationElisa;categorySelfRegulationBill;categorySelfRegulationBastien;categoryCognitiveProcesses;categoryCognitiveProcessesElisa;categoryCognitiveProcessesBill;categoryCognitiveProcessesBastien;categoryJudgmentAndDecisionMaking;categoryJudgmentAndDecisionMakingElisa;categoryJudgmentAndDecisionMakingBill;categoryJudgmentAndDecisionMakingBastien;categoryNeuralMechanisms;categoryNeuralMechanismsElisa;categoryNeuralMechanismsBill;categoryNeuralMechanismsBastien;positiveNegativeAffect;moderationAttachment;attachmentMeasure;socialThermoregulationAttachment;sourceTargetDirectionalityElisa;sourceTargetDirectionalityBill;sourceTargetDirectionalityBastien;nvTestsAwareness;nvLackIntention;nvEfficiencyBehavior;nvLackControl;vTestsAwareness;vLackIntention;vEfficiencyBehavior;vLackControl;testsInnateness;ethnicityReported
53;2;2012;1;1;61;65;0;Ergonomics;10.1080/00140139.2012.659763;Online business platform;;Germany;28;23;Google Scholar citing W&B;1;1;1;126;cold vs. warm;;;;;3.42;;;;;;62.58;39;43;;;;;;7.63;8.14;;0.8;0.5;;16;general;0.001;Between;;;;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
54;1;2013;1;1;48;12;0;Evolutionary Psychology;10.1177/147470491301100106;Bath Spa University;51.3759;England;22;3;Web of Science;1;1;1;60;;;8.54;;;;;;;;1;28;15;15;;;;;;15.87;14.77;;1.66;1.89;;;student;0.007;Between;;;;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
55;1;2014;1;1;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;2;2014;1;1;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;2;2012;1;1;38;37;;Emotion;10.1037/a0023527;Yale University;41.306519;USA;56;131;Web of Science;1;1;1;75;cold vs. warm;;4.65;;;;;;;;1;48;;;;;;;;2.04;2.52;;0.64;0.91;;10;student;0.036;Between;;;;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1;0;0;0;0;0;0;0;0;0;0;0;
56;3;2012;1;2;88;88;;Emotion;10.1037/a0023527;Yale University;41.306519;USA;56;131;Web of Science;1;1;0;176;interaction;;2.79;;;;;;;;4;175;88;88;;;;;;;;;;;;;student;<.05;Between;0;;0.06;1;3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;affiliation. five-item measure of Park and Maner (2009),;;1;0;;1;0;0;0;0;0;0;0;0;
56;3;2012;1;1;88;88;;Emotion;10.1037/a0023527;Yale University;41.306519;USA;56;131;Web of Science;1;1;0;176;interaction;;3.22;;;;;;;;4;175;88;88;;;;;;;;;;;;5;student;<.01;Between;0;;0.07;1;3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1;0;;1;0;0;0;0;0;0;0;0;
56;4;2012;1;1;32;28;;Emotion;;Yale University;41.306519;USA;56;131;Web of Science;;0;0;60;;;;;;;;;;;;;;;;;;;;;;;;;;;student;;;;;;;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;0;;;;0;;;;0;;;;1;;;;0;;;;0;;;;0;;;;0;;;;0;;;0;0;;;;0;;0;;;;;0;;;0;;;0;;;0;;
56;1a;2012;0;1;26;25;;Emotion;10.1037/a0023527;Yale University;41.306519;USA;56;131;Web of Science;1;1;1;51;;;;;;;0.57;;;;;49;;;;;;;;;;;;;;;student;0.0001;Correlation;;;;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;1;0;0;0;0;0;0;0;0;
56;1b;2012;0;1;16;25;;Emotion;10.1037/a0023527;Yale University;41.306519;USA;56;131;Web of Science;1;1;1;41;;;;;;;0.37;;;;;39;;;;;;;;;;;;;;;general;0.017;Correlation;;;;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;1;0;0;0;0;0;0;0;0;
57;1;2013;0;1;;;;Journal of Consumer Psychology;10.1016/j.jcps.2013.11.003;Online Shopping Portal;;Israel;35;11;Web of Science;1;1;1;6346239;;;;;6.486;8.362;;;;;;6346237;;;;;;;;;;;;;;;general;<.001;Continuous;;;;1;2;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
57;3;2013;1;1;26;38;0;Journal of Consumer Psychology;10.1016/j.jcps.2013.11.003;The Hebrew University of Jerusalem;31.797243;Israel;35;11;Web of Science;1;1;1;63;taking bivariate correlation temperature - affective reaction;;;;;;0.389;;;;;61;31;32;;;;;;;;;;;;;student;0.029;Between;;;;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;;;0;0;0;1;0;0;0;0;0;0;0;0;
57;3;2013;1;2;26;38;0;Journal of Consumer Psychology;10.1016/j.jcps.2013.11.003;Israel (online shopping portal);;Israel;35;11;Web of Science;1;1;1;63;;;;;;;;;;;;61;31;32;;;;;;3.23;2.44;;0.97;0.93;;7;student;0.002;Between;;;;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;;;0;0;0;1;0;0;0;0;0;0;0;0;
57;4;2013;1;1;37;34;0;Journal of Consumer Psychology;10.1016/j.jcps.2013.11.003;The Hebrew University of Jerusalem;31.797243;Israel;35;11;Web of Science;1;1;1;66;;;;;;2.19;;;;;;64;32;34;;;;;;8.72;7.2;;2.96;2.68;;;student;0.033;Between;;;;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;;;0;0;0;1;0;0;0;0;0;0;0;0;
57;4;2013;1;2;37;34;0;Journal of Consumer Psychology;10.1016/j.jcps.2013.11.003;The Hebrew University of Jerusalem;31.797243;Israel;35;11;Web of Science;1;1;1;;;;;;;2.36;;;;;;64;32;34;;;;;;29.81;38.03;;13.39;14.75;;;student;0.021;Between;;;;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;;;0;0;0;1;0;0;0;0;0;0;0;0;
57;2a;2013;1;1;19;27;0;Journal of Consumer Psychology;10.1016/j.jcps.2013.11.003;The Hebrew University of Jerusalem;31.797243;Israel;35;11;Web of Science;1;1;1;46;;;;;;3.39;;;;;;44;24;22;;;;;;0.33;-0.35;;0.75;0.59;;;student;<.001;Between;;1.01;;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;;;0;0;0;1;0;0;0;0;0;0;0;0;
57;2b;2013;1;1;52;57;0;Journal of Consumer Psychology;10.1016/j.jcps.2013.11.003;The Hebrew University of Jerusalem;31.797243;Israel;35;11;Web of Science;1;1;1;98;;;;;;2.26;;;;;;96;24;22;;;;;;0.13;-0.11;;0.49;0.53;;;student;0.03;Between;;0.47;;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;;;0;0;0;1;0;0;0;0;0;0;0;0;
58;1;2009;1;1;28;5;0;Psychological Science;10.1111/j.1467-9280.2009.02434.x;Vrije Universiteit Amsterdam;52.334984;Netherlands;84;250;Web of Science;1;1;1;33;;;;;;2.17;;;;;;32;17;16;;;;;;5.12;4.13;;1.22;1.41;;1;student;0.0375;Between;;0.78;;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
58;2;2009;1;2;29;23;0;Psychological Science;10.1111/j.1467-9280.2009.02434.x;Utrecht University;52.090242;Netherlands;84;250;Web of Science;1;1;1;52;;;2.95;;;;;;;;1;48;25;27;;;;;;2.63;2.08;;1.52;1.04;;1;student;0.0923;Between;;;;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;;;0;0;0;1;0;0;0;0;0;0;0;0;
58;2;2009;1;1;29;23;0;Psychological Science;10.1111/j.1467-9280.2009.02434.x;Utrecht University;52.090242;Netherlands;84;250;Web of Science;1;1;1;52;;;;;;2.78;;;;;;51;25;27;;;;;;2.23;2.64;;0.49;0.55;;;student;<.01;Between;;0.79;;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;;;0;0;0;1;0;0;0;0;0;0;0;0;
58;3;2009;1;1;17;22;0;Psychological Science;10.1111/j.1467-9280.2009.02434.x;Utrecht University;52.090242;Netherlands;84;250;Web of Science;1;1;1;39;;;;;;2.25;;;;;;38;22;17;;;;;;;;;;;;;student;0.0303;Between;;;;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;;;0;0;0;1;0;0;0;0;0;0;0;0;
58;3;2009;1;2;17;22;0;Psychological Science;10.1111/j.1467-9280.2009.02434.x;Utrecht University;52.090242;Netherlands;84;250;Web of Science;1;1;1;;;;;;;3.53;;;;;;38;22;17;;;;;;;;;;;;;student;0.0011;Between;;;;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;;;0;0;0;1;0;0;0;0;0;0;0;0;
59;;2012;1;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;2;2012;1;1;85;55;0;Journal of Consumer Research;10.1086/662613;Hong Kong University of Science and Technology;22.3364;China;50;31;Web of Science;1;1;0;140;interaction;;;;;;;;0.2;;;136;;;;;;;;;;;;;;6;student;<.01;Between;;;;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
60;3;2012;1;1;105;86;0;Journal of Consumer Research;10.1086/662613;Hong Kong University of Science and Technology;22.3364;China;50;31;Web of Science;1;1;0;191;interaction;;4.19;;;;;;;;1;185;;;;;;;;;;;;;;6;student;<.05;Between;;;;1;3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;1;0;0;0;0;0;0;0;0;
60;4;2012;0;1;;;;Journal of Consumer Research;10.1086/662613;US - online move rental data;;USA;50;31;Web of Science;1;1;1;38900;;;;;0.0008;;;;;;;38898;;;;;;;;;;;;;;;general;<.05;Correlation;;;;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
60;4;2012;0;2;;;;Journal of Consumer Research;10.1086/662613;US - online move rental data;;USA;50;31;Web of Science;1;1;1;38900;;;;;0.0064;;;;;;;38898;;;;;;;;;;;;;;;general;<.05;Correlation;;;;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
60;1a;2012;1;1;28;25;0;Journal of Consumer Research;10.1086/662613;Hong Kong University of Science and Technology;22.3364;China;50;31;Web of Science;1;1;0;53;interaction;;2.36;;;;;;;;3;153;;;;;;;;;;;;;;6;student;<.08;Between;;;;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
60;1a;2012;1;2;28;25;0;Journal of Consumer Research;10.1086/662613;Hong Kong University of Science and Technology;22.3364;China;50;31;Web of Science;1;1;0;53;;;3.39;;;;;;;;1;51;;;;;;;;4.48;4.95;;;;;6;student;<.08;Between;;;;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
60;1b;2012;1;2;30;26;0;Journal of Consumer Research;10.1086/662613;Hong Kong University of Science and Technology;22.3364;China;50;31;Web of Science;1;1;1;;;;2.75;;;;;;;;1;54;;;;;;;;;;;;;;1;student;>.10;Between;;;;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
60;1b;2012;1;1;30;26;0;Journal of Consumer Research;10.1086/662613;Hong Kong University of Science and Technology;22.3364;China;50;31;Web of Science;1;1;0;56;interaction;;2.76;;;;;;;;3;162;;;;;;;;;;;;;;;student;<.05;Between;;;;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;1;0;1;1;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
61;1;2012;1;1;32;24;0;Psychological Science;10.1177/0956797611435919;Mturk;;USA;84;9;Google Scholar citing W&B;1;1;0;56;interaction;;;2.26;;2.26;;;-0.42;;;49;;;;;;;;;;;;;;4;general;0.028;Between;;;;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;Wei, Russell, Mallinckrodt, & Vogel, 2007;;1;1;1;0;0;0;0;0;0;0;0;0;
61;2;2012;1;1;58;54;0;Psychological Science;10.1177/0956797611435919;Mturk;;USA;84;9;Google Scholar citing W&B;1;1;0;112;interaction;;;2.17;;2.17;;;0.25;;;103;;;;;;;;;;;;;;20;general;0.033;Between;;;;1;2;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;Fraley, Waller, & Brennan, 2000;;0;0;0;0;0;0;0;0;0;0;0;0;
62;;;1;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;1;2013;1;1;46;34;0;Social Psychology;;Warsaw School of Social Psychology, Sopot;54.441581;Poland;21;29;Web of Science;1;1;1;80;;;;;;3.85;;;;;;78;40;40;;;;;;20.95;18.95;;2.24;2.41;;4;student;<.001;Between;;0.86;;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;0;0;
63;2;2013;1;1;59;36;0;Social Psychology;;Warsaw School of Social Psychology, Sopot;54.441581;Poland;21;29;Web of Science;1;1;0;80;interaction;;18.24;;;;;;;;1;76;20;20;;;;;;;;;;;;;student;<.001;Between;;;0.19;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;0;0;
63;3;2013;1;1;132;28;0;Social Psychology;;Warsaw School of Social Psychology, Sopot;54.441581;Poland;21;29;Web of Science;1;1;1;160;took sociability vs. competence;;44.2;;;;;;;;1;78;40;40;40;40;;;;4.8;3.73;;0.56;0.85;;7;student;<.001;Between;;;;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1;1;1;1;0;0;0;0;0;0;0;0;
64;1;2012;1;1a;60;36;0;Journal of Experimental Social Psychology;10.1016/j.jesp.2012.05.017;Florida State University?;30.440962;USA;50;36;Web of Science;1;1;0;155;interaction;;;;;;;;-0.45;;;116;55;56;;;;;;;;;;;;;student;<.01;Between;;;;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;Fraley, Waller, & Brennan (2000);;0;0;0;0;0;0;0;0;0;0;0;0;
64;1;2012;1;1b;60;36;0;Journal of Experimental Social Psychology;10.1016/j.jesp.2012.05.017;Florida State University?;30.440962;USA;50;36;Web of Science;1;1;0;155;interaction;;;;;;;;0.38;;;116;55;56;;;;;;;;;;;;;student;<.05;Between;;;;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;Fraley, Waller, & Brennan (2000);;0;0;0;0;0;0;0;0;0;0;0;0;
64;1;2012;1;2a;60;36;0;Journal of Experimental Social Psychology;10.1016/j.jesp.2012.05.017;Florida State University?;30.440962;USA;50;36;Web of Science;1;1;0;155;interaction;;;;;;;;-0.27;;;116;55;56;;;;;;;;;;;;;student;0.08;Between;;;;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;Fraley, Waller, & Brennan (2000);;0;0;0;0;0;0;0;0;0;0;0;0;
64;1;2012;1;2b;60;36;0;Journal of Experimental Social Psychology;10.1016/j.jesp.2012.05.017;Florida State University?;30.440962;USA;50;36;Web of Science;1;1;0;155;interaction;;;;;;;;0.2;;;116;55;56;;;;;;;;;;;;;student;0.18;Between;;;;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;Fraley, Waller, & Brennan (2000);;0;0;0;0;0;0;0;0;0;0;0;0;
64;2;2012;1;1a;63;13;0;Journal of Experimental Social Psychology;10.1016/j.jesp.2012.05.017;Florida State University?;30.440962;USA;50;36;Web of Science;1;1;0;74;interaction;;;;;;;;0.56;;;72;35;39;;;;;;;;;;;;;student;<.001;Between;1;;;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;Fraley, Waller, & Brennan (2000);;0;0;0;0;0;0;0;0;0;0;0;0;
